SubjectInfo.subjID,SubjectInfo.testAge,Trials.trialID,Trials.ordinal,Trials.trialType,Trials.targetImage,Trials.distractorImage,Trials.imagePair,length_critical_window,usable_frames_critical_window,percent_usable_critical_window,usable_critical_window,mean_target_looking_critical_window,length_critical_window_short,usable_frames_critical_window_short,percent_usable_critical_window_short,usable_critical_window_short,mean_target_looking_critical_window_short,length_baseline_window,usable_frames_baseline_window,percent_usable_baseline_window,usable_baseline_window,mean_target_looking_baseline_window,percent_right_looking_baseline_window,percent_left_looking_baseline_window,side_bias_right,side_bias_left,usable_window,usable_window_short,corrected_target_looking,corrected_target_looking_short,age_exclusion,technical_issue_exclusion_reason,exclude_technical_issue,video_capture_time,framerate,trial_exclusion,trial_exclusion_reason,exclude_participant,preterm_infant_exclusion,non_english_exposure_exclusion,side_bias_exclusion,exclude_participant_insufficient_data
QWGKVS,750,hard-cheese-butter,24,hard,cheese,butter,cheese-butter,62,53,0.8548387096774194,1,0.1886792452830188,29,29,1,1,0.3448275862068965,40,40,1,1,0.925,0.925,0.075,1,0,1,1,-0.7363207547169812,-0.5801724137931035,0,NA,FALSE,6.734,24.628878327811414,0,NA,0,0,0,0,0
CKRG26,630,hard-potato-pot-distractor,24,hard-distractor,pot,potato,potato-pot,48,48,1,1,0.4375,22,22,1,1,0,30,30,1,1,0.26666666666666666,0.26666666666666666,0.7333333333333333,0,0,1,1,0.17083333333333334,-0.26666666666666666,0,NA,FALSE,7.266,15.002136938327546,0,NA,0,0,0,0,0
6THVBG,510,easy-turtle-horse,24,easy,turtle,horse,turtle-horse,96,94,0.9791666666666666,1,0.4574468085106382,45,45,1,1,0.6888888888888889,60,60,1,1,0.6833333333333331,0.6833333333333333,0.31666666666666665,0,0,1,1,-0.22588652482269495,0.005555555555555758,0,NA,FALSE,7.3,30.005941770647652,0,NA,0,0,0,0,0
GNXMNQ,660,easy-potato-glasses,24,easy,potato,glasses,potato-glasses,78,75,0.9615384615384616,1,0.8133333333333332,36,36,1,1,0.8333333333333333,52,52,1,1,0.596153846153846,0.5961538461538461,0.40384615384615385,0,0,1,1,0.2171794871794872,0.23717948717948723,0,NA,FALSE,6.831,27.85712709295434,0,NA,0,0,0,0,0
d4HUR3,480,hard-potato-pot-distractor,24,hard-distractor,pot,potato,potato-pot,48,48,1,1,0,23,23,1,1,0,30,30,1,1,0,1,0,1,0,1,1,0,0,0,NA,FALSE,7.533,14.935468760095626,0,NA,0,0,0,0,0
XMJ25D,690,easy-squirrel-eagle-distractor,24,easy-distractor,eagle,squirrel,squirrel-eagle,95,95,1,1,0.9157894736842107,45,45,1,1,1,59,59,1,1,0.40677966101694896,0.5932203389830508,0.4067796610169492,0,0,1,1,0.5090098126672618,0.593220338983051,0,NA,FALSE,7.278,30.713305923254293,0,NA,0,0,0,0,0
NPV5EF,570,easy-turkey-swan-distractor,24,easy-distractor,swan,turkey,turkey-swan,24,17,0.7083333333333334,1,0.6470588235294118,11,9,0.8181818181818182,1,0.33333333333333337,15,14,0.9333333333333333,1,0.42857142857142855,0.5333333333333333,0.4,0,0,1,1,0.21848739495798325,-0.09523809523809518,0,framerate issue,TRUE,6.933,7.500453199589099,1,framerate issue,0,0,0,0,NA
FHRCdd,540,hard-squirrel-monkey-distractor,24,hard-distractor,monkey,squirrel,squirrel-monkey,96,96,1,1,0.7916666666666669,45,45,1,1,0.5555555555555557,60,53,0.8833333333333333,1,0.39622641509433953,0.35,0.5333333333333333,0,0,1,1,0.3954402515723273,0.15932914046121616,0,NA,FALSE,7.366,30.008630354651117,0,NA,0,0,0,0,0
dKKWAR,450,hard-potato-pot,24,hard,potato,pot,potato-pot,95,95,1,1,0.021052631578947347,45,45,1,1,0,59,42,0.711864406779661,1,0.21428571428571422,0.15254237288135594,0.559322033898305,0,0,1,1,-0.19323308270676687,-0.21428571428571422,0,NA,FALSE,7.565,35.93869730185937,0,NA,0,0,0,0,0
UUQJAd,570,hard-potato-pot,24,hard,potato,pot,potato-pot,96,96,1,1,0.5833333333333333,45,45,1,1,0.8000000000000002,60,60,1,1,0.5166666666666664,0.5166666666666667,0.48333333333333334,0,0,1,1,0.06666666666666687,0.28333333333333377,0,NA,FALSE,7.195,56.55219143327646,0,NA,0,0,0,0,0
5QCS4M,750,easy-bulldozer-orange-distractor,25,easy-distractor,orange,bulldozer,bulldozer-orange,96,87,0.90625,1,0.5517241379310345,45,45,1,1,0.5555555555555557,60,60,1,1,0.2833333333333334,0.7166666666666667,0.2833333333333333,0,0,1,1,0.2683908045977011,0.2722222222222223,0,NA,FALSE,7.33,35.00834561805031,0,NA,0,0,0,0,0
UUQJAd,570,hard-cheese-butter-distractor,25,hard-distractor,butter,cheese,cheese-butter,96,11,0.11458333333333333,0,0,46,5,0.10869565217391304,0,0,60,4,0.06666666666666667,0,0,0.06666666666666667,0,0,0,0,0,0,0,0,NA,FALSE,7.391,62.417277121520215,1,insufficient looking,0,0,0,0,0
GNXMNQ,660,easy-turkey-swan,25,easy,turkey,swan,turkey-swan,79,77,0.9746835443037974,1,0.6363636363636362,36,34,0.9444444444444444,1,0.323529411764706,49,48,0.9795918367346939,1,0.4791666666666666,0.5102040816326531,0.46938775510204084,0,0,1,1,0.15719696969696967,-0.15563725490196056,0,NA,FALSE,6.926,27.898856031079664,0,NA,0,0,0,0,0
QGTESM,630,hard-cheese-butter-distractor,25,hard-distractor,butter,cheese,cheese-butter,96,80,0.8333333333333334,1,0.02500000000000002,45,45,1,1,0,60,60,1,1,0,1,0,1,0,1,1,0.02500000000000002,0,0,NA,FALSE,7.374,29.97636734660956,0,NA,0,0,0,0,0
UQBHFH,510,hard-acorn-coconut-distractor,25,hard-distractor,coconut,acorn,acorn-coconut,96,20,0.20833333333333334,0,0,45,20,0.4444444444444444,0,0,60,47,0.7833333333333333,1,0,0.7833333333333333,0,0,0,0,0,0,0,0,NA,FALSE,7.2,30.005941770647652,1,insufficient looking,0,0,0,0,1
CKRG26,630,hard-cheese-butter,25,hard,cheese,butter,cheese-butter,48,48,1,1,0.41666666666666674,23,23,1,1,0.8695652173913044,30,30,1,1,0.5666666666666668,0.43333333333333335,0.5666666666666667,0,0,1,1,-0.15000000000000002,0.30289855072463767,0,NA,FALSE,7.2,15.000753806723957,0,NA,0,0,0,0,0
dKKWAR,450,easy-turtle-horse-distractor,25,easy-distractor,horse,turtle,turtle-horse,96,93,0.96875,1,0.6236559139784946,45,45,1,1,0.6000000000000002,59,59,1,1,0.6779661016949152,0.3220338983050847,0.6779661016949152,0,0,1,1,-0.0543101877164206,-0.07796610169491502,0,NA,FALSE,7.322,33.53129752335591,0,NA,0,0,0,0,0
6THVBG,510,easy-acorn-key-distractor,25,easy-distractor,key,acorn,acorn-key,96,96,1,1,0.3333333333333333,45,45,1,1,0.24444444444444446,60,60,1,1,0.18333333333333324,0.8166666666666667,0.18333333333333332,1,0,1,1,0.15000000000000008,0.06111111111111123,0,NA,FALSE,7.233,30.007310842225454,0,NA,0,0,0,0,0
QWGKVS,750,hard-turtle-frog-distractor,25,hard-distractor,frog,turtle,turtle-frog,61,58,0.9508196721311475,1,0.9310344827586208,31,31,1,1,0.9032258064516129,40,40,1,1,0.6999999999999998,0.3,0.7,0,0,1,1,0.23103448275862093,0.20322580645161303,0,NA,FALSE,6.799,23.316349774933887,0,NA,0,0,0,0,0
TUFKTQ,450,hard-snail-worm-distractor,25,hard-distractor,worm,snail,snail-worm,96,79,0.8229166666666666,1,1,46,46,1,1,1,60,60,1,1,0.6000000000000001,0.6,0.4,0,0,1,1,0.3999999999999999,0.3999999999999999,0,NA,FALSE,7.391,30.637469046017568,0,NA,0,0,0,0,0
NPV5EF,570,easy-potato-glasses,25,easy,potato,glasses,potato-glasses,24,23,0.9583333333333334,1,1,11,11,1,1,1,15,15,1,1,1,0,1,0,1,1,1,0,0,0,framerate issue,TRUE,7.066,7.50079930888895,1,framerate issue,0,0,0,0,NA
d4HUR3,480,easy-turkey-swan,25,easy,turkey,swan,turkey-swan,49,49,1,1,0.7755102040816326,23,23,1,1,0.782608695652174,31,31,1,1,0.7096774193548386,0.2903225806451613,0.7096774193548387,0,0,1,1,0.06583278472679399,0.07293127629733531,0,NA,FALSE,7.187,15.166484891255534,0,NA,0,0,0,0,0
FHRCdd,540,hard-bulldozer-tractor,25,hard,bulldozer,tractor,bulldozer-tractor,96,96,1,1,0.5104166666666667,45,45,1,1,0.19999999999999996,60,1,0.016666666666666666,0,1,0.016666666666666666,0,0,0,0,0,-0.48958333333333326,-0.8,0,NA,FALSE,7.233,30.007310842225454,1,insufficient looking,0,0,0,0,0
XMJ25D,690,hard-bulldozer-tractor-distractor,25,hard-distractor,tractor,bulldozer,bulldozer-tractor,96,96,1,1,1,46,46,1,1,1,59,59,1,1,0.6101694915254237,0.3898305084745763,0.6101694915254238,0,0,1,1,0.38983050847457634,0.38983050847457634,0,NA,FALSE,7.235,30.775106463971053,0,NA,0,0,0,0,0
d4HUR3,480,hard-acorn-coconut-distractor,26,hard-distractor,coconut,acorn,acorn-coconut,49,49,1,1,0.306122448979592,23,23,1,1,0.6521739130434782,30,30,1,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0,1,1,1,0.13945578231292535,0.48550724637681153,0,NA,FALSE,7.459,15.985196116744369,0,NA,0,0,0,0,0
CKRG26,630,hard-acorn-coconut,26,hard,acorn,coconut,acorn-coconut,48,48,1,1,0.41666666666666663,23,23,1,1,0.6956521739130435,30,30,1,1,0.4333333333333332,0.5666666666666667,0.43333333333333335,0,0,1,1,-0.016666666666666552,0.2623188405797103,0,NA,FALSE,7.266,15.002136938327546,0,NA,0,0,0,0,0
GNXMNQ,660,easy-snail-cow,26,easy,snail,cow,snail-cow,76,50,0.6578947368421053,1,0,33,25,0.7575757575757576,1,0,51,46,0.9019607843137255,1,0.17391304347826095,0.7450980392156863,0.1568627450980392,0,0,1,1,-0.17391304347826095,-0.17391304347826095,0,NA,FALSE,6.942,27.624351630043115,0,NA,0,0,0,0,0
UUQJAd,570,easy-acorn-key-distractor,26,easy-distractor,key,acorn,acorn-key,96,96,1,1,0.9895833333333334,45,45,1,1,0.9777777777777777,61,36,0.5901639344262295,1,0.7222222222222221,0.16393442622950818,0.4262295081967213,0,0,1,1,0.26736111111111127,0.25555555555555565,0,NA,FALSE,7.358,66.87795105872216,0,NA,0,0,0,0,0
TUFKTQ,450,hard-acorn-coconut,26,hard,acorn,coconut,acorn-coconut,95,67,0.7052631578947368,1,0.6716417910447762,44,39,0.8863636363636364,1,0.8205128205128206,60,55,0.9166666666666666,1,0.5272727272727272,0.43333333333333335,0.48333333333333334,0,0,1,1,0.14436906377204894,0.29324009324009337,0,NA,FALSE,7.213,30.650110810164463,0,NA,0,0,0,0,0
FHRCdd,540,easy-cheese-mud-distractor,26,easy-distractor,mud,cheese,cheese-mud,96,28,0.2916666666666667,0,0.5714285714285715,45,14,0.3111111111111111,0,0.5714285714285715,60,35,0.5833333333333334,1,0.4571428571428571,0.31666666666666665,0.26666666666666666,0,0,0,0,0.11428571428571443,0.11428571428571443,0,NA,FALSE,7.366,30.008630354651117,1,insufficient looking,0,0,0,0,0
NPV5EF,570,easy-bulldozer-orange-distractor,26,easy-distractor,orange,bulldozer,bulldozer-orange,24,23,0.9583333333333334,1,0.2608695652173913,11,11,1,1,0.5454545454545454,15,15,1,1,0,0,1,0,1,1,1,0.2608695652173913,0.5454545454545454,0,framerate issue,TRUE,7.066,7.50079930888895,1,framerate issue,0,0,0,0,NA
UQBHFH,510,easy-cheese-mud-distractor,26,easy-distractor,mud,cheese,cheese-mud,96,33,0.34375,0,0.606060606060606,45,3,0.06666666666666667,0,1,60,9,0.15,0,0,0.15,0,0,0,0,0,0.606060606060606,1,0,NA,FALSE,7.366,30.008630354651117,1,insufficient looking,0,0,0,0,1
6THVBG,510,hard-snail-worm,26,hard,snail,worm,snail-worm,96,96,1,1,0.5208333333333333,45,45,1,1,0.711111111111111,60,25,0.4166666666666667,0,0.07999999999999999,0.38333333333333336,0.03333333333333333,0,0,0,0,0.4408333333333333,0.6311111111111111,0,NA,FALSE,7.2,30.005941770647652,1,insufficient looking,0,0,0,0,0
QGTESM,630,easy-bulldozer-orange,26,easy,bulldozer,orange,bulldozer-orange,96,84,0.875,1,0.03571428571428569,45,45,1,1,0,60,60,1,1,0,1,0,1,0,1,1,0.03571428571428569,0,0,NA,FALSE,7.273,29.980048733421643,0,NA,0,0,0,0,0
XMJ25D,690,easy-turtle-horse,26,easy,turtle,horse,turtle-horse,95,95,1,1,0.27368421052631586,44,44,1,1,0.2727272727272729,60,60,1,1,1,0,1,0,1,1,1,-0.7263157894736841,-0.7272727272727271,0,NA,FALSE,7.203,30.734942479872586,0,NA,0,0,0,0,0
dKKWAR,450,easy-squirrel-eagle,26,easy,squirrel,eagle,squirrel-eagle,94,75,0.7978723404255319,1,0.9733333333333334,44,40,0.9090909090909091,1,1,58,53,0.9137931034482759,1,1,0,0.9137931034482759,0,1,1,1,-0.026666666666666616,0,0,NA,FALSE,7.342,36.69927734260343,0,NA,0,0,0,0,0
5QCS4M,750,easy-turtle-horse-distractor,26,easy-distractor,horse,turtle,turtle-horse,96,96,1,1,0.8645833333333333,45,45,1,1,1,60,60,1,1,1,0,1,0,1,1,1,-0.13541666666666674,0,0,NA,FALSE,7.363,34.49844774950149,0,NA,0,0,0,0,0
QWGKVS,750,easy-bulldozer-orange-distractor,26,easy-distractor,orange,bulldozer,bulldozer-orange,69,68,0.9855072463768116,1,1,34,34,1,1,1,45,45,1,1,0.2444444444444444,0.24444444444444444,0.7555555555555555,0,0,1,1,0.7555555555555555,0.7555555555555555,0,NA,FALSE,6.863,26.05686123060907,0,NA,0,0,0,0,0
TUFKTQ,450,hard-cheese-butter-distractor,27,hard-distractor,butter,cheese,cheese-butter,96,80,0.8333333333333334,1,0.5374999999999999,45,29,0.6444444444444445,1,0,60,5,0.08333333333333333,0,0,0.08333333333333333,0,0,0,0,0,0.5374999999999999,0,0,NA,FALSE,7.22,30.603670738638638,1,insufficient looking,0,0,0,0,0
FHRCdd,540,hard-acorn-coconut,27,hard,acorn,coconut,acorn-coconut,95,14,0.14736842105263157,0,0.8571428571428571,45,0,0,0,NA,60,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,FALSE,7.4,29.93603858655762,1,insufficient looking,0,0,0,0,0
dKKWAR,450,hard-acorn-coconut,27,hard,acorn,coconut,acorn-coconut,95,63,0.6631578947368421,1,0.19047619047619038,45,35,0.7777777777777778,1,0.22857142857142854,59,58,0.9830508474576272,1,0.7068965517241377,0.6949152542372882,0.288135593220339,0,0,1,1,-0.5164203612479473,-0.47832512315270914,0,NA,FALSE,7.314,31.618701561196684,0,NA,0,0,0,0,0
d4HUR3,480,hard-cheese-butter,27,hard,cheese,butter,cheese-butter,48,48,1,1,0.9166666666666667,22,22,1,1,1,30,30,1,1,1,1,0,1,0,1,1,-0.08333333333333326,0,0,NA,FALSE,7.454,15.889750820912463,0,NA,0,0,0,0,0
GNXMNQ,660,hard-acorn-coconut-distractor,27,hard-distractor,coconut,acorn,acorn-coconut,82,74,0.9024390243902439,1,0.8513513513513514,38,37,0.9736842105263158,1,0.8108108108108109,51,51,1,1,0.9607843137254901,0.9607843137254902,0.0392156862745098,1,0,1,1,-0.10943296237413869,-0.14997350291467926,0,NA,FALSE,6.877,28.11905360348746,0,NA,0,0,0,0,0
5QCS4M,750,hard-turkey-goat,27,hard,turkey,goat,turkey-goat,95,57,0.6,1,0.22807017543859642,45,44,0.9777777777777777,1,0.045454545454545484,60,11,0.18333333333333332,0,0.1818181818181818,0.15,0.03333333333333333,0,0,0,0,0.04625199362041463,-0.1363636363636363,0,NA,FALSE,7.254,29.92105933282404,1,insufficient looking,0,0,0,0,0
QGTESM,630,easy-squirrel-eagle-distractor,27,easy-distractor,eagle,squirrel,squirrel-eagle,96,68,0.7083333333333334,1,0,45,45,1,1,0,60,60,1,1,0,1,0,1,0,1,1,0,0,0,NA,FALSE,7.307,29.977453829186302,0,NA,0,0,0,0,0
CKRG26,630,hard-squirrel-monkey-distractor,27,hard-distractor,monkey,squirrel,squirrel-monkey,48,48,1,1,0.5416666666666666,22,22,1,1,0.5909090909090909,30,30,1,1,0.4666666666666666,0.5333333333333333,0.4666666666666667,0,0,1,1,0.07500000000000001,0.12424242424242432,0,NA,FALSE,7.133,15.001458298989336,0,NA,0,0,0,0,0
NPV5EF,570,hard-acorn-coconut-distractor,27,hard-distractor,coconut,acorn,acorn-coconut,24,23,0.9583333333333334,1,0.8260869565217391,11,11,1,1,0.8181818181818182,15,15,1,1,1,0,1,0,1,1,1,-0.17391304347826086,-0.18181818181818177,0,framerate issue,TRUE,7.066,7.50079930888895,1,framerate issue,0,0,0,0,NA
UQBHFH,510,easy-turtle-horse-distractor,27,easy-distractor,horse,turtle,turtle-horse,96,0,0,0,NA,45,0,0,0,NA,60,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,FALSE,7.233,30.007310842225454,1,insufficient looking,0,0,0,0,1
XMJ25D,690,easy-cheese-mud-distractor,27,easy-distractor,mud,cheese,cheese-mud,95,95,1,1,0.44210526315789456,44,44,1,1,0.6590909090909092,60,60,1,1,0.7833333333333334,0.7833333333333333,0.21666666666666667,0,0,1,1,-0.3412280701754389,-0.12424242424242427,0,NA,FALSE,7.221,30.680143717963713,0,NA,0,0,0,0,0
6THVBG,510,easy-squirrel-eagle,27,easy,squirrel,eagle,squirrel-eagle,96,96,1,1,0.21875,45,45,1,1,0.4666666666666666,60,60,1,1,0.10000000000000006,0.9,0.1,1,0,1,1,0.11874999999999994,0.3666666666666666,0,NA,FALSE,7.2,30.005941770647652,0,NA,0,0,0,0,0
UUQJAd,570,hard-turtle-frog,27,hard,turtle,frog,turtle-frog,96,92,0.9583333333333334,1,0,44,44,1,1,0,61,61,1,1,0,1,0,1,0,1,1,0,0,0,NA,FALSE,7.392,64.52759137278183,0,NA,0,0,0,0,0
QWGKVS,750,easy-potato-glasses-distractor,27,easy-distractor,glasses,potato,potato-glasses,67,46,0.6865671641791045,1,0.826086956521739,34,31,0.9117647058823529,1,0.7419354838709676,42,42,1,1,0.2857142857142858,0.7142857142857143,0.2857142857142857,0,0,1,1,0.5403726708074532,0.45622119815668183,0,NA,FALSE,6.719,25.638165814826394,0,NA,0,0,0,0,0
TUFKTQ,450,hard-bulldozer-tractor-distractor,28,hard-distractor,tractor,bulldozer,bulldozer-tractor,96,96,1,1,0.71875,46,46,1,1,0.4130434782608698,60,60,1,1,1,1,0,1,0,1,1,-0.28125,-0.5869565217391302,0,NA,FALSE,7.443,30.704219251659595,0,NA,0,0,0,0,0
5QCS4M,750,hard-cheese-butter,28,hard,cheese,butter,cheese-butter,96,96,1,1,0,45,45,1,1,0,60,60,1,1,0.6833333333333331,0.31666666666666665,0.6833333333333333,0,0,1,1,-0.6833333333333331,-0.6833333333333331,0,NA,FALSE,7.256,31.016870052373704,0,NA,0,0,0,0,0
CKRG26,630,easy-turkey-swan,28,easy,turkey,swan,turkey-swan,48,48,1,1,0.75,23,23,1,1,0.47826086956521735,30,30,1,1,0.23333333333333328,0.23333333333333334,0.7666666666666667,0,0,1,1,0.5166666666666667,0.24492753623188407,0,NA,FALSE,7.466,15.002099890159592,0,NA,0,0,0,0,0
NPV5EF,570,hard-cheese-butter,28,hard,cheese,butter,cheese-butter,24,23,0.9583333333333334,1,1,11,11,1,1,1,15,15,1,1,1,0,1,0,1,1,1,0,0,0,framerate issue,TRUE,7.066,7.50079930888895,1,framerate issue,0,0,0,0,NA
UQBHFH,510,hard-potato-pot-distractor,28,hard-distractor,pot,potato,potato-pot,96,0,0,0,NA,45,0,0,0,NA,60,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,FALSE,7,30.096935743994568,1,insufficient looking,0,0,0,0,1
FHRCdd,540,easy-squirrel-eagle,28,easy,squirrel,eagle,squirrel-eagle,96,46,0.4791666666666667,0,0.3913043478260869,45,0,0,0,NA,60,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,FALSE,7.3,29.93507661613436,1,insufficient looking,0,0,0,0,0
6THVBG,510,hard-turkey-goat-distractor,28,hard-distractor,goat,turkey,turkey-goat,95,95,1,1,0.38947368421052636,45,45,1,1,0.8222222222222224,60,22,0.36666666666666664,0,0.09090909090909093,0.03333333333333333,0.3333333333333333,0,0,0,0,0.2985645933014354,0.7313131313131315,0,NA,FALSE,7.533,29.938601703307587,1,insufficient looking,0,0,0,0,0
UUQJAd,570,easy-potato-glasses-distractor,28,easy-distractor,glasses,potato,potato-glasses,96,90,0.9375,1,0.7999999999999999,44,38,0.8636363636363636,1,0.5263157894736843,61,19,0.3114754098360656,0,0,0.3114754098360656,0,0,0,0,0,0.7999999999999999,0.5263157894736843,0,NA,FALSE,7.358,58.223666713366534,1,insufficient looking,0,0,0,0,0
d4HUR3,480,hard-squirrel-monkey,28,hard,squirrel,monkey,squirrel-monkey,49,0,0,0,NA,23,0,0,0,NA,30,6,0.2,0,1,0.2,0,0,0,0,0,NA,NA,0,NA,FALSE,7.516,15.100975720444747,1,insufficient looking,0,0,0,0,0
GNXMNQ,660,hard-squirrel-monkey,28,hard,squirrel,monkey,squirrel-monkey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,FALSE,NA,NA,1,insufficient looking,0,0,0,0,0
QGTESM,630,hard-turtle-frog,28,hard,turtle,frog,turtle-frog,96,96,1,1,0.5,45,45,1,1,0.35555555555555546,60,60,1,1,1,1,0,1,0,1,1,-0.5,-0.6444444444444446,0,NA,FALSE,7.34,29.97893372224923,0,NA,0,0,0,0,0
QWGKVS,750,easy-cheese-mud,28,easy,cheese,mud,cheese-mud,61,54,0.8852459016393442,1,0.7222222222222223,28,25,0.8928571428571429,1,0.39999999999999997,43,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,FALSE,6.768,24.975561593473806,1,insufficient looking,0,0,0,0,0
XMJ25D,690,hard-squirrel-monkey,28,hard,squirrel,monkey,squirrel-monkey,96,96,1,1,0.9270833333333334,45,45,1,1,1,60,60,1,1,0.3833333333333333,0.6166666666666667,0.38333333333333336,0,0,1,1,0.5437500000000001,0.6166666666666667,0,NA,FALSE,7.196,30.70848785339321,0,NA,0,0,0,0,0
dKKWAR,450,easy-cheese-mud,28,easy,cheese,mud,cheese-mud,96,56,0.5833333333333334,1,0.7142857142857143,45,38,0.8444444444444444,1,0.9210526315789473,58,57,0.9827586206896551,1,0.7543859649122806,0.7413793103448276,0.2413793103448276,0,0,1,1,-0.0401002506265663,0.16666666666666674,0,NA,FALSE,7.537,31.5370285889287,0,NA,0,0,0,0,0
UQBHFH,510,hard-turkey-goat-distractor,29,hard-distractor,goat,turkey,turkey-goat,96,96,1,1,0.59375,45,45,1,1,0.26666666666666666,60,7,0.11666666666666667,0,0.8571428571428571,0.1,0.016666666666666666,0,0,0,0,-0.2633928571428571,-0.5904761904761904,0,NA,FALSE,7.233,30.007310842225454,1,insufficient looking,0,0,0,0,1
d4HUR3,480,easy-potato-glasses,29,easy,potato,glasses,potato-glasses,48,1,0.020833333333333332,0,1,22,0,0,0,NA,30,30,1,1,0.9333333333333333,0.9333333333333333,0.06666666666666667,1,0,0,0,0.06666666666666665,NA,0,NA,FALSE,7.186,15.098635931969266,1,insufficient looking,0,0,0,0,0
XMJ25D,690,hard-turkey-goat,29,hard,turkey,goat,turkey-goat,96,96,1,1,1,44,44,1,1,1,59,59,1,1,0.7627118644067796,0.23728813559322035,0.7627118644067796,0,0,1,1,0.23728813559322037,0.23728813559322037,0,NA,FALSE,7.231,30.72323015432164,0,NA,0,0,0,0,0
TUFKTQ,450,hard-squirrel-monkey-distractor,29,hard-distractor,monkey,squirrel,squirrel-monkey,96,96,1,1,0.84375,45,45,1,1,0.6666666666666667,60,60,1,1,0.95,0.95,0.05,1,0,1,1,-0.10624999999999996,-0.2833333333333332,0,NA,FALSE,7.213,30.563843058726714,0,NA,0,0,0,0,0
6THVBG,510,hard-turtle-frog-distractor,29,hard-distractor,frog,turtle,turtle-frog,96,81,0.84375,1,1,45,45,1,1,1,60,20,0.3333333333333333,0,1,0,0.3333333333333333,0,0,0,0,0,0,0,NA,FALSE,7.233,30.007310842225454,1,insufficient looking,0,0,0,0,0
dKKWAR,450,easy-potato-glasses-distractor,29,easy-distractor,glasses,potato,potato-glasses,95,93,0.9789473684210527,1,0.860215053763441,45,45,1,1,1,59,59,1,1,0.7118644067796611,0.288135593220339,0.711864406779661,0,0,1,1,0.14835064698377987,0.2881355932203389,0,NA,FALSE,7.319,31.203889322390634,0,NA,0,0,0,0,0
NPV5EF,570,hard-turtle-frog,29,hard,turtle,frog,turtle-frog,24,23,0.9583333333333334,1,0.26086956521739135,11,11,1,1,0.0909090909090909,15,15,1,1,0,0,1,0,1,1,1,0.26086956521739135,0.0909090909090909,0,framerate issue,TRUE,7.066,7.50079930888895,1,framerate issue,0,0,0,0,NA
GNXMNQ,660,easy-cheese-mud,29,easy,cheese,mud,cheese-mud,80,76,0.95,1,0.3947368421052631,35,35,1,1,0.11428571428571425,53,43,0.8113207547169812,1,0.7441860465116281,0.20754716981132076,0.6037735849056604,0,0,1,1,-0.349449204406365,-0.6299003322259139,0,NA,FALSE,6.894,28.236982767160107,0,NA,0,0,0,0,0
CKRG26,630,easy-turtle-horse,29,easy,turtle,horse,turtle-horse,48,48,1,1,0.2083333333333334,23,23,1,1,0.43478260869565216,30,30,1,1,0.1666666666666667,0.16666666666666666,0.8333333333333334,0,1,1,1,0.041666666666666685,0.2681159420289855,0,NA,FALSE,7.466,15.002099890159592,0,NA,0,0,0,0,0
UUQJAd,570,hard-bulldozer-tractor,29,hard,bulldozer,tractor,bulldozer-tractor,96,96,1,1,0.45833333333333354,46,46,1,1,0,59,59,1,1,0.4237288135593222,0.576271186440678,0.423728813559322,0,0,1,1,0.034604519774011355,-0.4237288135593222,0,NA,FALSE,7.36,58.040949033207404,0,NA,0,0,0,0,0
QGTESM,630,easy-acorn-key,29,easy,acorn,key,acorn-key,96,96,1,1,1,45,45,1,1,1,60,60,1,1,0,0,1,0,1,1,1,1,1,0,NA,FALSE,7.307,29.977453829186302,0,NA,0,0,0,0,0
QWGKVS,750,hard-turkey-goat,29,hard,turkey,goat,turkey-goat,62,33,0.532258064516129,1,0.8787878787878787,30,28,0.9333333333333333,1,0.8571428571428571,40,40,1,1,0,1,0,1,0,1,1,0.8787878787878787,0.8571428571428571,0,NA,FALSE,6.638,24.240016046201486,0,NA,0,0,0,0,0
5QCS4M,750,easy-potato-glasses,29,easy,potato,glasses,potato-glasses,96,95,0.9895833333333334,1,1,45,45,1,1,1,60,57,0.95,1,0.8596491228070177,0.8166666666666667,0.13333333333333333,1,0,1,1,0.14035087719298234,0.14035087719298234,0,NA,FALSE,6.766,30.00886875126226,0,NA,0,0,0,0,0
FHRCdd,540,hard-turkey-goat-distractor,29,hard-distractor,goat,turkey,turkey-goat,96,96,1,1,0.5833333333333333,45,45,1,1,0.26666666666666666,60,60,1,1,1,1,0,1,0,1,1,-0.41666666666666674,-0.7333333333333334,0,NA,FALSE,7.266,30.008667353513548,0,NA,0,0,0,0,0
NPV5EF,570,hard-turkey-goat-distractor,30,hard-distractor,goat,turkey,turkey-goat,24,23,0.9583333333333334,1,1,11,11,1,1,1,15,15,1,1,0.7333333333333333,0.26666666666666666,0.7333333333333333,0,0,1,1,0.2666666666666667,0.2666666666666667,0,framerate issue,TRUE,7.066,7.428157074661395,1,framerate issue,0,0,0,0,NA
