,SubjectInfo.subjID,Trials.trialID,absolute_onset,Trials.audio_lag_vs_video_lag,absolute_offset,SubjectInfo.testAge,SubjectInfo.gender,Trials.leftImage,Trials.rightImage,Trials.targetImage,Trials.targetAudio,Trials.trialType,Trials.carrier_onset,Trials.target_onset,Trials.target_offset,Trials.article_length,Trials.order,SubjectInfo.age_at_birth,SubjectInfo.language_list,SubjectInfo.condition_list,Trials.ordinal
0,MGVZH3,hard-turtle-frog-distractor,2025-01-29 20:04:27.094,293.0,2025-01-29 20:04:34.644,720,f,frog,turtle,frog,look_at,hard-distractor,2,3.182748,4.062907,0.202,33,40 or more weeks,en fr cmn,,20
0,GNXMNQ,hard-turkey-goat,2025-01-24 00:47:08.174,6.0,2025-01-24 00:47:15.440,660,m,goat,turkey,turkey,look_at,hard,2,3.224748,4.2040679999999995,0.244,35,37 weeks,en te ur,,21
0,NPV5EF,hard-squirrel-monkey-distractor,2025-01-23 18:04:00.622,10.0,2025-01-23 18:04:07.933,570,m,squirrel,monkey,monkey,find,hard-distractor,2,3.1697480000000002,4.149068,0.189,35,39 weeks,en hak cmn ru,,21
0,ACW6AZ,easy-bulldozer-orange,2025-01-26 17:09:35.144,65.0,2025-01-26 17:09:42.478,630,f,bulldozer,orange,bulldozer,look_at,easy,2,3.210748,4.333515,0.23,35,39 weeks,en egy,,21
0,QGVDBW,hard-acorn-coconut-distractor,2025-01-27 14:59:19.319,504.0,2025-01-27 14:59:27.080,480,m,coconut,acorn,coconut,where,hard-distractor,2,3.271748,4.394515,0.291,35,40 or more weeks,en ru,,21
0,QEKHZQ,easy-acorn-key-distractor,2025-01-26 21:19:14.309,7.0,2025-01-26 21:19:21.555,480,f,key,acorn,key,look_at,easy-distractor,2,3.275748,4.155907,0.295,35,40 or more weeks,en vi,,21
0,QGTESM,easy-turtle-horse-distractor,2025-01-25 17:28:46.312,11.0,2025-01-25 17:28:53.727,630,m,horse,turtle,horse,find,easy-distractor,2,3.175748,4.055907,0.195,35,39 weeks,en,,21
0,d4HUR3,easy-cheese-mud-distractor,2025-01-24 02:50:49.021,284.0,2025-01-24 02:50:56.547,480,f,cheese,mud,mud,look_at,easy-distractor,2,3.135748,4.015907,0.155,35,39 weeks,en,,21
0,5QCS4M,easy-snail-cow,2025-01-25 20:51:57.175,134.0,2025-01-25 20:52:04.576,750,f,snail,cow,snail,look_at,easy,2,3.1367480000000003,4.016907000000001,0.156,35,39 weeks,en ko,,21
0,YLPTX3,hard-bulldozer-tractor-distractor,2025-01-29 17:39:03.549,251.0,2025-01-29 17:39:11.053,750,f,tractor,bulldozer,tractor,see,hard-distractor,2,3.1647480000000003,4.144068000000001,0.184,35,37 weeks,en,,21
0,6THVBG,hard-acorn-coconut,2025-01-12 15:21:45.440,3.0,2025-01-12 15:21:52.720,510,f,coconut,acorn,acorn,find,hard,2,3.216748,4.196068,0.236,35,39 weeks,en,,21
0,ZM4dG6,hard-snail-worm-distractor,2025-01-29 16:29:22.494,157.0,2025-01-29 16:29:29.941,570,f,worm,snail,worm,look_at,hard-distractor,2,3.1197480000000004,3.9999070000000003,0.139,35,37 weeks,en yue,,21
0,MGVZH3,hard-bulldozer-tractor-distractor,2025-01-29 20:04:42.775,230.0,2025-01-29 20:04:50.264,720,f,bulldozer,tractor,tractor,where,hard-distractor,2,3.1727480000000003,4.152068,0.192,35,40 or more weeks,en fr cmn,,21
0,FHRCdd,hard-cheese-butter-distractor,2025-01-24 17:32:12.019,68.0,2025-01-24 17:32:19.303,540,m,butter,cheese,butter,look_at,hard-distractor,2,3.2607480000000004,4.240068000000001,0.28,35,39 weeks,en ur,,21
0,CKRG26,easy-snail-cow,2025-01-26 01:33:19.951,204.0,2025-01-26 01:33:27.499,630,f,snail,cow,snail,find,easy,2,3.1087480000000003,3.988907,0.128,35,40 or more weeks,en,,21
0,UQBHFH,easy-turkey-swan,2025-01-24 14:13:42.343,4.0,2025-01-24 14:13:49.577,510,f,swan,turkey,turkey,see,easy,2,3.2257480000000003,4.205068000000001,0.245,35,40 or more weeks,en fr es,,21
0,BFLJ23,hard-turtle-frog,2025-01-29 21:42:51.319,3.0,2025-01-29 21:42:58.646,450,f,frog,turtle,turtle,find,hard,2,3.2497480000000003,4.229068,0.269,35,40 or more weeks,en,,21
0,XMJ25D,easy-bulldozer-orange,2025-01-23 19:47:54.808,43.0,2025-01-23 19:48:02.100,690,m,bulldozer,orange,bulldozer,where,easy,2,3.210748,4.333515,0.23,35,39 weeks,en,,21
0,FHADJV,easy-turtle-horse,2025-01-29 17:23:52.028,6.0,2025-01-29 17:23:59.298,630,f,horse,turtle,turtle,where,easy,2,3.231748,4.211068,0.251,35,40 or more weeks,en,,21
0,dKKWAR,hard-bulldozer-tractor,2025-01-23 19:29:51.689,1.0,2025-01-23 19:29:59.254,450,m,tractor,bulldozer,bulldozer,find,hard,2,3.163748,4.286515,0.183,35,40 or more weeks,en,,21
0,TUFKTQ,easy-squirrel-eagle-distractor,2025-01-25 19:04:18.973,225.0,2025-01-25 19:04:26.465,450,f,eagle,squirrel,eagle,see,easy-distractor,2,3.283748,4.2630680000000005,0.303,35,39 weeks,en,,21
0,L7Y4Y6,hard-acorn-coconut-distractor,2025-01-27 13:48:44.667,372.0,2025-01-27 13:48:52.282,510,m,coconut,acorn,coconut,find,hard-distractor,2,3.258748,4.381515,0.278,35,40 or more weeks,en,,21
0,UUQJAd,hard-acorn-coconut,2025-01-24 13:30:13.812,167.0,2025-01-24 13:30:21.219,570,f,coconut,acorn,acorn,find,hard,2,3.216748,4.196068,0.236,35,38 weeks,en fr,,21
0,cZRGZV,hard-acorn-coconut,2025-01-27 01:07:15.165,1.0,2025-01-27 01:07:22.413,630,f,coconut,acorn,acorn,where,hard,2,3.1567480000000003,4.136068,0.176,35,39 weeks,en es,,21
0,VcKZT3,easy-acorn-key,2025-01-28 02:53:39.773,7.0,2025-01-28 02:53:47.055,690,f,acorn,key,acorn,see,easy,2,3.216748,4.196068,0.236,35,39 weeks,en,,21
0,QWGKVS,easy-turtle-horse-distractor,2025-01-24 16:57:18.558,55.0,2025-01-24 16:57:25.889,750,m,turtle,horse,horse,see,easy-distractor,2,3.175748,4.055907,0.195,35,39 weeks,en,,21
0,HEYJKC,hard-turkey-goat,2025-01-27 14:03:59.475,106.0,2025-01-27 14:04:06.844,600,m,goat,turkey,turkey,find,hard,2,3.2257480000000003,4.205068000000001,0.245,35,39 weeks,en,,21
0,M63GEd,easy-acorn-key,2025-01-25 18:09:19.372,12.0,2025-01-25 18:09:26.764,660,f,acorn,key,acorn,look_at,easy,2,3.1567480000000003,4.136068,0.176,35,38 weeks,en,,21
0,CLHZRF,hard-snail-worm-distractor,2025-01-28 15:16:37.490,103.0,2025-01-28 15:16:44.876,570,m,snail,worm,worm,find,hard-distractor,2,3.182748,4.062907,0.202,35,37 weeks,en it,,21
0,YK3WN6,easy-snail-cow-distractor,2025-01-27 22:41:18.128,26.0,2025-01-27 22:41:25.401,720,m,cow,snail,cow,find,easy-distractor,2,3.1847480000000004,4.064907000000001,0.204,35,39 weeks,en,,21
0,HKHYFS,hard-acorn-coconut,2025-01-27 22:55:43.727,2.0,2025-01-27 22:55:51.354,690,f,coconut,acorn,acorn,where,hard,2,3.1567480000000003,4.136068,0.176,35,39 weeks,en,,21
0,R6N65Q,hard-cheese-butter,2025-01-27 23:53:56.026,80.0,2025-01-27 23:54:03.343,540,m,cheese,butter,cheese,find,hard,2,3.1487480000000003,4.128068000000001,0.168,35,40 or more weeks,en,,21
0,UQBHFH,hard-cheese-butter,2025-01-24 14:13:51.137,75.0,2025-01-24 14:13:58.482,510,f,butter,cheese,cheese,find,hard,2,3.1487480000000003,4.128068000000001,0.168,36,40 or more weeks,en fr es,,22
0,R6N65Q,hard-turkey-goat-distractor,2025-01-27 23:54:06.583,78.0,2025-01-27 23:54:13.923,540,m,turkey,goat,goat,where,hard-distractor,2,3.183748,4.063907,0.203,36,40 or more weeks,en,,22
0,QGVDBW,easy-cheese-mud-distractor,2025-01-27 14:59:30.115,559.0,2025-01-27 14:59:37.918,480,m,mud,cheese,mud,see,easy-distractor,2,3.125748,4.0059070000000006,0.145,36,40 or more weeks,en ru,,22
0,YK3WN6,hard-squirrel-monkey-distractor,2025-01-27 22:41:27.453,29.0,2025-01-27 22:41:34.741,720,m,monkey,squirrel,monkey,where,hard-distractor,2,3.114748,4.094068,0.134,36,39 weeks,en,,22
0,UUQJAd,easy-turtle-horse-distractor,2025-01-24 13:30:23.187,176.0,2025-01-24 13:30:30.609,570,f,horse,turtle,horse,look_at,easy-distractor,2,3.149748,4.029907000000001,0.169,36,38 weeks,en fr,,22
0,HKHYFS,easy-turtle-horse-distractor,2025-01-27 22:55:52.736,1.0,2025-01-27 22:56:00.134,690,f,turtle,horse,horse,see,easy-distractor,2,3.175748,4.055907,0.195,36,39 weeks,en,,22
0,cZRGZV,hard-squirrel-monkey-distractor,2025-01-27 01:07:23.750,126.0,2025-01-27 01:07:31.133,630,f,monkey,squirrel,monkey,find,hard-distractor,2,3.1697480000000002,4.149068,0.189,36,39 weeks,en es,,22
0,d4HUR3,hard-bulldozer-tractor-distractor,2025-01-24 02:50:57.826,396.0,2025-01-24 02:51:05.468,480,f,bulldozer,tractor,tractor,see,hard-distractor,2,3.1647480000000003,4.144068000000001,0.184,36,39 weeks,en,,22
0,ACW6AZ,hard-squirrel-monkey-distractor,2025-01-26 17:09:45.085,179.0,2025-01-26 17:09:52.518,630,f,squirrel,monkey,monkey,find,hard-distractor,2,3.1697480000000002,4.149068,0.189,36,39 weeks,en egy,,22
0,M63GEd,easy-snail-cow,2025-01-25 18:09:29.505,7.0,2025-01-25 18:09:36.907,660,f,cow,snail,snail,see,easy,2,3.1087480000000003,3.988907,0.128,36,38 weeks,en,,22
0,QEKHZQ,easy-snail-cow-distractor,2025-01-26 21:19:23.287,2.0,2025-01-26 21:19:30.555,480,f,snail,cow,cow,where,easy-distractor,2,3.1607480000000003,4.040907000000001,0.18,36,40 or more weeks,en vi,,22
0,YLPTX3,hard-cheese-butter-distractor,2025-01-29 17:39:12.006,353.0,2025-01-29 17:39:19.613,750,f,butter,cheese,butter,find,hard-distractor,2,3.234748,4.214068,0.254,36,37 weeks,en,,22
0,FHADJV,hard-squirrel-monkey,2025-01-29 17:24:02.608,3.0,2025-01-29 17:24:09.878,630,f,monkey,squirrel,squirrel,see,hard,2,3.127748,4.107068,0.147,36,40 or more weeks,en,,22
0,QGTESM,easy-snail-cow,2025-01-25 17:28:55.682,11.0,2025-01-25 17:29:03.108,630,m,cow,snail,snail,look_at,easy,2,3.1367480000000003,4.016907000000001,0.156,36,39 weeks,en,,22
0,NPV5EF,easy-cheese-mud-distractor,2025-01-23 18:04:10.377,4.0,2025-01-23 18:04:17.652,570,m,cheese,mud,mud,where,easy-distractor,2,3.135748,4.015907,0.155,36,39 weeks,en hak cmn ru,,22
0,FHRCdd,easy-snail-cow,2025-01-24 17:32:25.496,184.0,2025-01-24 17:32:32.933,540,m,snail,cow,snail,find,easy,2,3.1087480000000003,3.988907,0.128,36,39 weeks,en ur,,22
0,CKRG26,hard-turkey-goat-distractor,2025-01-26 01:33:29.250,263.0,2025-01-26 01:33:36.894,630,f,goat,turkey,goat,see,hard-distractor,2,3.167748,4.047907,0.187,36,40 or more weeks,en,,22
0,dKKWAR,easy-acorn-key,2025-01-23 19:30:01.830,1.0,2025-01-23 19:30:09.394,450,m,acorn,key,acorn,see,easy,2,3.216748,4.196068,0.236,36,40 or more weeks,en,,22
0,L7Y4Y6,easy-potato-glasses-distractor,2025-01-27 13:48:53.449,342.0,2025-01-27 13:49:01.042,510,m,glasses,potato,glasses,see,easy-distractor,2,3.1607480000000003,4.140068,0.18,36,40 or more weeks,en,,22
0,MGVZH3,hard-cheese-butter-distractor,2025-01-29 20:04:52.282,319.0,2025-01-29 20:04:59.865,720,f,butter,cheese,butter,see,hard-distractor,2,3.234748,4.214068,0.254,36,40 or more weeks,en fr cmn,,22
0,CLHZRF,hard-squirrel-monkey-distractor,2025-01-28 15:16:49.396,88.0,2025-01-28 15:16:56.767,570,m,monkey,squirrel,monkey,see,hard-distractor,2,3.1697480000000002,4.149068,0.189,36,37 weeks,en it,,22
0,ZM4dG6,hard-potato-pot,2025-01-29 16:29:30.674,151.0,2025-01-29 16:29:38.110,570,f,potato,pot,potato,see,hard,2,3.222748,4.345515000000001,0.242,36,37 weeks,en yue,,22
0,6THVBG,easy-turkey-swan-distractor,2025-01-12 15:21:55.067,69.0,2025-01-12 15:22:02.390,510,f,swan,turkey,swan,where,easy-distractor,2,3.145748,4.025907,0.165,36,39 weeks,en,,22
0,5QCS4M,hard-potato-pot,2025-01-25 20:52:07.978,172.0,2025-01-25 20:52:15.406,750,f,potato,pot,potato,find,hard,2,3.222748,4.345515000000001,0.242,36,39 weeks,en ko,,22
0,HEYJKC,hard-squirrel-monkey,2025-01-27 14:04:07.799,86.0,2025-01-27 14:04:15.144,600,m,monkey,squirrel,squirrel,see,hard,2,3.127748,4.107068,0.147,36,39 weeks,en,,22
0,GNXMNQ,hard-cheese-butter,2025-01-24 00:47:16.633,20.0,2025-01-24 00:47:23.900,660,m,cheese,butter,cheese,where,hard,2,3.146748,4.126068,0.166,36,37 weeks,en te ur,,22
0,BFLJ23,easy-potato-glasses,2025-01-29 21:43:00.238,1.0,2025-01-29 21:43:07.527,450,f,glasses,potato,potato,where,easy,2,3.210748,4.333515,0.23,36,40 or more weeks,en,,22
0,VcKZT3,hard-turtle-frog-distractor,2025-01-28 02:53:48.624,6.0,2025-01-28 02:53:55.915,690,f,frog,turtle,frog,look_at,hard-distractor,2,3.182748,4.062907,0.202,36,39 weeks,en,,22
0,QWGKVS,easy-snail-cow,2025-01-24 16:57:26.681,27.0,2025-01-24 16:57:33.972,750,m,cow,snail,snail,look_at,easy,2,3.1367480000000003,4.016907000000001,0.156,36,39 weeks,en,,22
0,TUFKTQ,hard-turkey-goat-distractor,2025-01-25 19:04:29.016,225.0,2025-01-25 19:04:36.512,450,f,turkey,goat,goat,look_at,hard-distractor,2,3.183748,4.063907,0.203,36,39 weeks,en,,22
0,XMJ25D,easy-turkey-swan-distractor,2025-01-23 19:48:03.964,24.0,2025-01-23 19:48:11.240,690,m,turkey,swan,swan,look_at,easy-distractor,2,3.145748,4.025907,0.165,36,39 weeks,en,,22
0,BFLJ23,hard-snail-worm-distractor,2025-01-29 21:43:09.095,118.0,2025-01-29 21:43:16.486,450,f,snail,worm,worm,see,hard-distractor,2,3.182748,4.062907,0.202,37,40 or more weeks,en,,23
0,YK3WN6,hard-cheese-butter-distractor,2025-01-27 22:41:36.737,26.0,2025-01-27 22:41:44.021,720,m,cheese,butter,butter,look_at,hard-distractor,2,3.2607480000000004,4.240068000000001,0.28,37,39 weeks,en,,23
0,d4HUR3,hard-snail-worm-distractor,2025-01-24 02:51:06.960,282.0,2025-01-24 02:51:14.489,480,f,worm,snail,worm,where,hard-distractor,2,3.1197480000000004,3.9999070000000003,0.139,37,39 weeks,en,,23
0,5QCS4M,hard-turtle-frog-distractor,2025-01-25 20:52:19.030,86.0,2025-01-25 20:52:26.376,750,f,turtle,frog,frog,see,hard-distractor,2,3.127748,4.007907,0.147,37,39 weeks,en ko,,23
0,NPV5EF,easy-turtle-horse,2025-01-23 18:04:19.761,3.0,2025-01-23 18:04:27.033,570,m,horse,turtle,turtle,see,easy,2,3.2497480000000003,4.229068,0.269,37,39 weeks,en hak cmn ru,,23
0,M63GEd,hard-turtle-frog-distractor,2025-01-25 18:09:39.768,7.0,2025-01-25 18:09:47.172,660,f,frog,turtle,frog,where,hard-distractor,2,3.182748,4.062907,0.202,37,38 weeks,en,,23
0,HKHYFS,easy-cheese-mud,2025-01-27 22:56:01.548,1.0,2025-01-27 22:56:08.935,690,f,cheese,mud,cheese,find,easy,2,3.1487480000000003,4.128068000000001,0.168,37,39 weeks,en,,23
0,CKRG26,easy-squirrel-eagle-distractor,2025-01-26 01:33:39.182,280.0,2025-01-26 01:33:46.822,630,f,squirrel,eagle,eagle,look_at,easy-distractor,2,3.303748,4.283068,0.323,37,40 or more weeks,en,,23
0,TUFKTQ,easy-cheese-mud-distractor,2025-01-25 19:04:38.816,212.0,2025-01-25 19:04:46.283,450,f,mud,cheese,mud,where,easy-distractor,2,3.135748,4.015907,0.155,37,39 weeks,en,,23
0,6THVBG,easy-snail-cow-distractor,2025-01-12 15:22:04.663,72.0,2025-01-12 15:22:11.990,510,f,snail,cow,cow,look_at,easy-distractor,2,3.1607480000000003,4.040907000000001,0.18,37,39 weeks,en,,23
0,MGVZH3,hard-squirrel-monkey-distractor,2025-01-29 20:05:02.094,306.0,2025-01-29 20:05:09.655,720,f,squirrel,monkey,monkey,look_at,hard-distractor,2,3.114748,4.094068,0.134,37,40 or more weeks,en fr cmn,,23
0,ACW6AZ,hard-turkey-goat-distractor,2025-01-26 17:09:54.929,178.0,2025-01-26 17:10:02.358,630,f,turkey,goat,goat,see,hard-distractor,2,3.167748,4.047907,0.187,37,39 weeks,en egy,,23
0,YLPTX3,hard-squirrel-monkey,2025-01-29 17:39:20.400,243.0,2025-01-29 17:39:27.894,750,f,monkey,squirrel,squirrel,look_at,hard,2,3.090748,4.070068,0.11,37,37 weeks,en,,23
0,GNXMNQ,hard-snail-worm-distractor,2025-01-24 00:47:25.043,46.0,2025-01-24 00:47:32.340,660,m,snail,worm,worm,find,hard-distractor,2,3.182748,4.062907,0.202,37,37 weeks,en te ur,,23
0,QEKHZQ,easy-potato-glasses,2025-01-26 21:19:36.752,2.0,2025-01-26 21:19:44.016,480,f,potato,glasses,potato,see,easy,2,3.222748,4.345515000000001,0.242,37,40 or more weeks,en vi,,23
0,HEYJKC,easy-cheese-mud,2025-01-27 14:04:16.500,105.0,2025-01-27 14:04:23.874,600,m,cheese,mud,cheese,look_at,easy,2,3.146748,4.126068,0.166,37,39 weeks,en,,23
0,R6N65Q,hard-bulldozer-tractor-distractor,2025-01-27 23:54:18.415,32.0,2025-01-27 23:54:25.723,540,m,bulldozer,tractor,tractor,look_at,hard-distractor,2,3.1727480000000003,4.152068,0.192,37,40 or more weeks,en,,23
0,L7Y4Y6,easy-cheese-mud-distractor,2025-01-27 13:49:02.189,370.0,2025-01-27 13:49:09.802,510,m,mud,cheese,mud,where,easy-distractor,2,3.135748,4.015907,0.155,37,40 or more weeks,en,,23
0,ZM4dG6,easy-turtle-horse,2025-01-29 16:29:38.877,153.0,2025-01-29 16:29:46.317,570,f,turtle,horse,turtle,where,easy,2,3.231748,4.211068,0.251,37,37 weeks,en yue,,23
0,UUQJAd,easy-turkey-swan-distractor,2025-01-24 13:30:32.348,167.0,2025-01-24 13:30:39.759,570,f,turkey,swan,swan,see,easy-distractor,2,3.110748,3.990907,0.13,37,38 weeks,en fr,,23
0,CLHZRF,easy-cheese-mud,2025-01-28 15:17:01.205,138.0,2025-01-28 15:17:08.607,570,m,mud,cheese,cheese,look_at,easy,2,3.146748,4.126068,0.166,37,37 weeks,en it,,23
0,FHRCdd,easy-bulldozer-orange,2025-01-24 17:32:37.564,163.0,2025-01-24 17:32:44.962,540,m,orange,bulldozer,bulldozer,see,easy,2,3.163748,4.286515,0.183,37,39 weeks,en ur,,23
0,QWGKVS,easy-turkey-swan,2025-01-24 16:57:34.780,19.0,2025-01-24 16:57:42.068,750,m,turkey,swan,turkey,find,easy,2,3.2257480000000003,4.205068000000001,0.245,37,39 weeks,en,,23
0,QGVDBW,easy-bulldozer-orange-distractor,2025-01-27 14:59:40.107,574.0,2025-01-27 14:59:47.937,480,m,bulldozer,orange,orange,look_at,easy-distractor,2,3.175748,4.155068,0.195,37,40 or more weeks,en ru,,23
0,XMJ25D,hard-cheese-butter-distractor,2025-01-23 19:48:13.810,168.0,2025-01-23 19:48:21.220,690,m,butter,cheese,butter,find,hard-distractor,2,3.234748,4.214068,0.254,37,39 weeks,en,,23
0,dKKWAR,hard-turtle-frog-distractor,2025-01-23 19:30:11.802,2.0,2025-01-23 19:30:19.134,450,m,turtle,frog,frog,look_at,hard-distractor,2,3.182748,4.062907,0.202,37,40 or more weeks,en,,23
0,FHADJV,hard-potato-pot,2025-01-29 17:24:15.985,7.0,2025-01-29 17:24:23.258,630,f,pot,potato,potato,find,hard,2,3.222748,4.345515000000001,0.242,37,40 or more weeks,en,,23
0,cZRGZV,easy-bulldozer-orange,2025-01-27 01:07:31.824,152.0,2025-01-27 01:07:39.242,630,f,bulldozer,orange,bulldozer,look_at,easy,2,3.210748,4.333515,0.23,37,39 weeks,en es,,23
0,QGTESM,hard-acorn-coconut,2025-01-25 17:29:04.978,12.0,2025-01-25 17:29:12.396,630,m,acorn,coconut,acorn,where,hard,2,3.1567480000000003,4.136068,0.176,37,39 weeks,en,,23
0,VcKZT3,hard-bulldozer-tractor,2025-01-28 02:53:57.865,6.0,2025-01-28 02:54:05.135,690,f,tractor,bulldozer,bulldozer,find,hard,2,3.163748,4.286515,0.183,37,39 weeks,en,,23
0,UQBHFH,hard-turtle-frog,2025-01-24 14:14:00.177,73.0,2025-01-24 14:14:07.492,510,f,frog,turtle,turtle,where,hard,2,3.231748,4.211068,0.251,37,40 or more weeks,en fr es,,23
0,VcKZT3,hard-potato-pot-distractor,2025-01-28 02:54:06.672,6.0,2025-01-28 02:54:13.956,690,f,pot,potato,pot,where,hard-distractor,2,3.308748,4.188907,0.328,38,39 weeks,en,,24
0,GNXMNQ,easy-potato-glasses,2025-01-24 00:47:33.670,56.0,2025-01-24 00:47:40.980,660,m,glasses,potato,potato,see,easy,2,3.222748,4.345515000000001,0.242,38,37 weeks,en te ur,,24
0,6THVBG,easy-turtle-horse,2025-01-12 15:22:12.981,70.0,2025-01-12 15:22:20.309,510,f,horse,turtle,turtle,see,easy,2,3.2497480000000003,4.229068,0.269,38,39 weeks,en,,24
0,CLHZRF,easy-acorn-key,2025-01-28 15:17:12.397,75.0,2025-01-28 15:17:19.758,570,m,key,acorn,acorn,where,easy,2,3.1567480000000003,4.136068,0.176,38,37 weeks,en it,,24
0,MGVZH3,easy-acorn-key-distractor,2025-01-29 20:05:11.679,290.0,2025-01-29 20:05:19.235,720,f,key,acorn,key,find,easy-distractor,2,3.2817480000000003,4.161907,0.301,38,40 or more weeks,en fr cmn,,24
0,R6N65Q,hard-snail-worm,2025-01-27 23:54:30.241,80.0,2025-01-27 23:54:37.583,540,m,snail,worm,snail,see,hard,2,3.1087480000000003,3.988907,0.128,38,40 or more weeks,en,,24
0,ZM4dG6,easy-bulldozer-orange,2025-01-29 16:29:47.401,2.0,2025-01-29 16:29:54.690,570,f,orange,bulldozer,bulldozer,find,easy,2,3.163748,4.286515,0.183,38,37 weeks,en yue,,24
0,d4HUR3,hard-potato-pot-distractor,2025-01-24 02:51:17.595,287.0,2025-01-24 02:51:25.126,480,f,pot,potato,pot,find,hard-distractor,2,3.238748,4.118907,0.258,38,39 weeks,en,,24
0,FHADJV,easy-snail-cow-distractor,2025-01-29 17:24:26.589,7.0,2025-01-29 17:24:33.878,630,f,cow,snail,cow,look_at,easy-distractor,2,3.1607480000000003,4.040907000000001,0.18,38,40 or more weeks,en,,24
0,YLPTX3,hard-turkey-goat-distractor,2025-01-29 17:39:28.652,273.0,2025-01-29 17:39:36.173,750,f,turkey,goat,goat,where,hard-distractor,2,3.183748,4.063907,0.203,38,37 weeks,en,,24
0,NPV5EF,easy-turkey-swan-distractor,2025-01-23 18:04:29.187,5.0,2025-01-23 18:04:36.453,570,m,swan,turkey,swan,look_at,easy-distractor,2,3.145748,4.025907,0.165,38,39 weeks,en hak cmn ru,,24
0,XMJ25D,easy-squirrel-eagle-distractor,2025-01-23 19:48:23.012,94.0,2025-01-23 19:48:30.361,690,m,eagle,squirrel,eagle,see,easy-distractor,2,3.283748,4.2630680000000005,0.303,38,39 weeks,en,,24
0,dKKWAR,hard-potato-pot,2025-01-23 19:30:21.568,3.0,2025-01-23 19:30:29.144,450,m,pot,potato,potato,where,hard,2,3.210748,4.333515,0.23,38,40 or more weeks,en,,24
0,5QCS4M,easy-cheese-mud,2025-01-25 20:52:29.857,130.0,2025-01-25 20:52:37.256,750,f,cheese,mud,cheese,where,easy,2,3.146748,4.126068,0.166,38,39 weeks,en ko,,24
0,ACW6AZ,easy-cheese-mud-distractor,2025-01-26 17:10:04.972,180.0,2025-01-26 17:10:12.428,630,f,mud,cheese,mud,where,easy-distractor,2,3.135748,4.015907,0.155,38,39 weeks,en egy,,24
0,L7Y4Y6,hard-squirrel-monkey,2025-01-27 13:49:10.915,336.0,2025-01-27 13:49:18.502,510,m,squirrel,monkey,squirrel,look_at,hard,2,3.090748,4.070068,0.11,38,40 or more weeks,en,,24
0,M63GEd,easy-bulldozer-orange-distractor,2025-01-25 18:09:50.002,11.0,2025-01-25 18:09:57.320,660,f,orange,bulldozer,orange,find,easy-distractor,2,3.1967480000000004,4.176068000000001,0.216,38,38 weeks,en,,24
0,TUFKTQ,easy-turtle-horse,2025-01-25 19:04:48.079,185.0,2025-01-25 19:04:55.520,450,f,horse,turtle,turtle,find,easy,2,3.2497480000000003,4.229068,0.269,38,39 weeks,en,,24
0,QGVDBW,easy-potato-glasses-distractor,2025-01-27 14:59:50.629,521.0,2025-01-27 14:59:58.394,480,m,potato,glasses,glasses,find,easy-distractor,2,3.1607480000000003,4.140068,0.18,38,40 or more weeks,en ru,,24
0,UQBHFH,easy-potato-glasses-distractor,2025-01-24 14:14:09.542,54.0,2025-01-24 14:14:11.956,510,f,potato,glasses,glasses,look_at,easy-distractor,2,3.1207480000000003,4.100068,0.14,38,40 or more weeks,en fr es,,24
0,HKHYFS,hard-snail-worm-distractor,2025-01-27 22:56:10.291,7.0,2025-01-27 22:56:17.878,690,f,worm,snail,worm,look_at,hard-distractor,2,3.1197480000000004,3.9999070000000003,0.139,38,39 weeks,en,,24
0,YK3WN6,easy-bulldozer-orange-distractor,2025-01-27 22:41:45.984,26.0,2025-01-27 22:41:53.261,720,m,orange,bulldozer,orange,see,easy-distractor,2,3.1967480000000004,4.176068000000001,0.216,38,39 weeks,en,,24
0,QWGKVS,hard-cheese-butter,2025-01-24 16:57:42.913,3.0,2025-01-24 16:57:50.189,750,m,butter,cheese,cheese,where,hard,2,3.146748,4.126068,0.166,38,39 weeks,en,,24
0,QGTESM,hard-potato-pot-distractor,2025-01-25 17:29:14.161,11.0,2025-01-25 17:29:21.592,630,m,pot,potato,pot,see,hard-distractor,2,3.238748,4.118907,0.258,38,39 weeks,en,,24
0,cZRGZV,hard-turtle-frog-distractor,2025-01-27 01:07:39.863,157.0,2025-01-27 01:07:47.282,630,f,turtle,frog,frog,see,hard-distractor,2,3.127748,4.007907,0.147,38,39 weeks,en es,,24
0,FHRCdd,hard-squirrel-monkey-distractor,2025-01-24 17:32:48.789,163.0,2025-01-24 17:32:56.222,540,m,squirrel,monkey,monkey,where,hard-distractor,2,3.114748,4.094068,0.134,38,39 weeks,en ur,,24
0,CKRG26,hard-potato-pot-distractor,2025-01-26 01:33:49.299,235.0,2025-01-26 01:33:56.941,630,f,potato,pot,pot,where,hard-distractor,2,3.308748,4.188907,0.328,38,40 or more weeks,en,,24
0,HEYJKC,easy-acorn-key-distractor,2025-01-27 14:04:24.837,103.0,2025-01-27 14:04:32.214,600,m,key,acorn,key,where,easy-distractor,2,3.275748,4.155907,0.295,38,39 weeks,en,,24
0,QEKHZQ,hard-squirrel-monkey-distractor,2025-01-26 21:19:50.059,2.0,2025-01-26 21:19:57.326,480,f,monkey,squirrel,monkey,find,hard-distractor,2,3.1697480000000002,4.149068,0.189,38,40 or more weeks,en vi,,24
